agent_id,date_key,scheduled_minutes,actual_minutes
1038,20260310,480,477
1027,20260310,480,473
1026,20260310,480,461
1012,20260310,480,455
1002,20260310,480,443
1040,20260310,480,423
1039,20260310,480,458
1032,20260310,480,418
1017,20260310,480,473
1010,20260310,480,478
1018,20260310,480,458
1030,20260310,480,492
1019,20260310,480,376
1011,20260310,480,460
1005,20260310,480,408
1020,20260310,480,443
1036,20260310,480,425
1033,20260310,480,445
1029,20260310,480,447
1022,20260310,480,443
1001,20260310,480,455
1037,20260310,480,457
1025,20260310,480,471
1013,20260310,480,445
1028,20260310,480,456
1021,20260310,480,407
1006,20260310,480,378
1007,20260310,480,442
1038,20260311,480,459
1004,20260311,480,428
1005,20260311,480,440
1016,20260311,480,426
1019,20260311,480,453
1022,20260311,480,504
1010,20260311,480,466
1024,20260311,480,404
1029,20260311,480,415
1026,20260311,480,459
1006,20260311,480,472
1017,20260311,480,447
1025,20260311,480,504
1002,20260311,480,401
1018,20260311,480,408
1032,20260311,480,458
1003,20260311,480,452
1015,20260311,480,450
1039,20260311,480,477
1001,20260311,480,436
1028,20260311,480,407
1020,20260311,480,441
1040,20260311,480,402
1021,20260311,480,438
1011,20260311,480,408
1035,20260311,480,428
1034,20260311,480,403
1007,20260311,480,453
1014,20260311,480,444
1008,20260311,480,416
1013,20260311,480,443
1027,20260311,480,444
1036,20260311,480,504
1037,20260311,480,451
1039,20260312,480,441
1025,20260312,480,413
1010,20260312,480,440
1021,20260312,480,427
1030,20260312,480,452
1028,20260312,480,443
1026,20260312,480,439
1027,20260312,480,383
1037,20260312,480,467
1017,20260312,480,441
1012,20260312,480,422
1024,20260312,480,426
1022,20260312,480,474
1020,20260312,480,409
1007,20260312,480,465
1005,20260312,480,469
1003,20260312,480,491
1001,20260312,480,370
1004,20260312,480,440
1033,20260312,480,382
1016,20260312,480,463
1009,20260312,480,454
1034,20260312,480,473
1038,20260312,480,440
1035,20260312,480,431
1031,20260312,480,451
1006,20260312,480,465
1014,20260312,480,437
1018,20260312,480,416
1015,20260312,480,412
1036,20260312,480,469
1023,20260312,480,439
1019,20260312,480,419
1002,20260312,480,411
1020,20260313,480,466
1008,20260313,480,458
1003,20260313,480,428
1017,20260313,480,449
1030,20260313,480,465
1013,20260313,480,458
1010,20260313,480,424
1039,20260313,480,422
1007,20260313,480,418
1029,20260313,480,406
1012,20260313,480,449
1024,20260313,480,399
1026,20260313,480,457
1040,20260313,480,455
1036,20260313,480,459
1011,20260313,480,448
1006,20260313,480,467
1015,20260313,480,474
1038,20260313,480,484
1031,20260313,480,424
1022,20260313,480,440
1034,20260313,480,468
1002,20260313,480,484
1019,20260313,480,450
1027,20260313,480,500
1021,20260313,480,481
1028,20260313,480,419
1032,20260313,480,468
1009,20260313,480,467
1016,20260313,480,389
1001,20260313,480,420
1025,20260313,480,399
1014,20260313,480,438
1018,20260313,480,458
1020,20260314,480,414
1039,20260314,480,480
1024,20260314,480,492
1007,20260314,480,418
1014,20260314,480,421
1016,20260314,480,446
1034,20260314,480,433
1033,20260314,480,379
1001,20260314,480,425
1015,20260314,480,373
1002,20260314,480,477
1025,20260314,480,412
1030,20260314,480,461
1003,20260314,480,431
1011,20260314,480,404
1040,20260314,480,442
1037,20260315,480,447
1029,20260315,480,476
1001,20260315,480,451
1025,20260315,480,422
1014,20260315,480,450
1019,20260315,480,424
1026,20260315,480,475
1030,20260315,480,454
1004,20260315,480,459
1032,20260315,480,405
1018,20260315,480,484
1034,20260315,480,418
1024,20260315,480,460
1033,20260315,480,372
1038,20260315,480,442
1040,20260315,480,419
1036,20260316,480,437
1002,20260316,480,479
1026,20260316,480,420
1011,20260316,480,458
1029,20260316,480,473
1017,20260316,480,408
1022,20260316,480,410
1010,20260316,480,451
1040,20260316,480,441
1034,20260316,480,423
1019,20260316,480,444
1037,20260316,480,412
1004,20260316,480,444
1013,20260316,480,403
1033,20260316,480,394
1018,20260316,480,479
1003,20260316,480,414
1038,20260316,480,494
1031,20260316,480,422
1035,20260316,480,464
1039,20260316,480,404
1015,20260316,480,405
1021,20260316,480,439
1025,20260316,480,438
1027,20260316,480,491
1007,20260316,480,442
1014,20260316,480,417
1009,20260316,480,416
1005,20260316,480,372
1028,20260316,480,413
1012,20260316,480,410
1006,20260316,480,421
1032,20260316,480,379
1016,20260316,480,428
1003,20260317,480,441
1033,20260317,480,438
1029,20260317,480,468
1031,20260317,480,478
1024,20260317,480,422
1039,20260317,480,438
1008,20260317,480,460
1014,20260317,480,482
1028,20260317,480,398
1034,20260317,480,428
1026,20260317,480,429
1037,20260317,480,443
1011,20260317,480,414
1021,20260317,480,423
1015,20260317,480,472
1030,20260317,480,482
1005,20260317,480,464
1020,20260317,480,412
1007,20260317,480,443
1012,20260317,480,428
1002,20260317,480,445
1004,20260317,480,460
1036,20260317,480,502
1040,20260317,480,390
1016,20260317,480,402
1027,20260317,480,435
1035,20260317,480,426
1013,20260317,480,417
1017,20260317,480,478
1001,20260317,480,399
1025,20260317,480,469
1010,20260317,480,443
1018,20260317,480,485
1038,20260317,480,425
1036,20260318,480,422
1003,20260318,480,442
1016,20260318,480,429
1022,20260318,480,414
1021,20260318,480,454
1024,20260318,480,493
1012,20260318,480,395
1013,20260318,480,424
1026,20260318,480,403
1014,20260318,480,492
1023,20260318,480,411
1009,20260318,480,440
1031,20260318,480,413
1027,20260318,480,433
1032,20260318,480,428
1028,20260318,480,453
1037,20260318,480,416
1008,20260318,480,410
1011,20260318,480,433
1005,20260318,480,407
1029,20260318,480,455
1015,20260318,480,471
1001,20260318,480,465
1004,20260318,480,441
1017,20260318,480,410
1030,20260318,480,418
1019,20260318,480,493
1025,20260318,480,504
1035,20260318,480,450
1006,20260318,480,418
1007,20260318,480,430
1020,20260318,480,451
1038,20260318,480,437
1034,20260318,480,412
1017,20260319,480,468
1040,20260319,480,392
1003,20260319,480,447
1004,20260319,480,476
1037,20260319,480,409
1014,20260319,480,416
1012,20260319,480,449
1023,20260319,480,452
1019,20260319,480,418
1005,20260319,480,495
1029,20260319,480,447
1024,20260319,480,417
1031,20260319,480,450
1025,20260319,480,465
1034,20260319,480,439
1030,20260319,480,446
1006,20260319,480,504
1015,20260319,480,442
1020,20260319,480,470
1035,20260319,480,478
1002,20260319,480,385
1011,20260319,480,450
1001,20260319,480,458
1022,20260319,480,439
1027,20260319,480,419
1007,20260319,480,442
1032,20260319,480,418
1039,20260319,480,453
1016,20260319,480,420
1026,20260319,480,446
1010,20260319,480,448
1036,20260319,480,442
1028,20260319,480,414
1008,20260319,480,419
1037,20260320,480,439
1023,20260320,480,476
1016,20260320,480,425
1022,20260320,480,429
1004,20260320,480,443
1005,20260320,480,459
1020,20260320,480,431
1038,20260320,480,443
1009,20260320,480,448
1013,20260320,480,477
1030,20260320,480,464
1014,20260320,480,411
1025,20260320,480,466
1021,20260320,480,413
1002,20260320,480,439
1032,20260320,480,478
1006,20260320,480,468
1028,20260320,480,443
1012,20260320,480,466
1001,20260320,480,442
1036,20260320,480,486
1011,20260320,480,415
1031,20260320,480,445
1029,20260320,480,414
1026,20260320,480,465
1039,20260320,480,483
1008,20260320,480,431
1027,20260320,480,401
1040,20260320,480,456
1035,20260320,480,441
1024,20260320,480,401
1017,20260320,480,446
1007,20260320,480,436
1019,20260320,480,486
1029,20260321,480,439
1007,20260321,480,462
1017,20260321,480,395
1034,20260321,480,433
1014,20260321,480,427
1039,20260321,480,419
1025,20260321,480,436
1038,20260321,480,473
1018,20260321,480,464
1023,20260321,480,458
1003,20260321,480,431
1032,20260321,480,493
1011,20260321,480,439
1030,20260321,480,427
1024,20260321,480,431
1033,20260321,480,448
1020,20260322,480,406
1016,20260322,480,414
1018,20260322,480,431
1003,20260322,480,489
1012,20260322,480,422
1024,20260322,480,460
1034,20260322,480,430
1017,20260322,480,422
1005,20260322,480,463
1023,20260322,480,504
1009,20260322,480,358
1038,20260322,480,450
1027,20260322,480,485
1008,20260322,480,486
1019,20260322,480,477
1035,20260322,480,468
1022,20260323,480,433
1024,20260323,480,430
1034,20260323,480,441
1004,20260323,480,450
1003,20260323,480,471
1037,20260323,480,466
1007,20260323,480,504
1016,20260323,480,416
1010,20260323,480,452
1001,20260323,480,453
1036,20260323,480,488
1028,20260323,480,439
1011,20260323,480,466
1009,20260323,480,423
1002,20260323,480,449
1020,20260323,480,447
1029,20260323,480,418
1026,20260323,480,440
1019,20260323,480,452
1023,20260323,480,433
1035,20260323,480,451
1027,20260323,480,431
1017,20260323,480,482
1006,20260323,480,437
1030,20260323,480,434
1015,20260323,480,408
1025,20260323,480,473
1014,20260323,480,502
1033,20260323,480,483
1031,20260323,480,402
1032,20260323,480,419
1008,20260323,480,468
1005,20260323,480,433
1013,20260323,480,419
1004,20260324,480,452
1017,20260324,480,488
1001,20260324,480,427
1036,20260324,480,439
1020,20260324,480,405
1037,20260324,480,429
1031,20260324,480,437
1015,20260324,480,450
1021,20260324,480,432
1005,20260324,480,445
1019,20260324,480,419
1025,20260324,480,448
1038,20260324,480,453
1010,20260324,480,496
1008,20260324,480,428
1013,20260324,480,483
1003,20260324,480,435
1023,20260324,480,413
1034,20260324,480,463
1024,20260324,480,441
1035,20260324,480,420
1028,20260324,480,428
1040,20260324,480,467
1039,20260324,480,463
1033,20260324,480,423
1006,20260324,480,473
1022,20260324,480,457
1027,20260324,480,482
1007,20260324,480,476
1018,20260324,480,478
1012,20260324,480,426
1009,20260324,480,456
1026,20260324,480,473
1011,20260324,480,446
1028,20260325,480,454
1011,20260325,480,451
1019,20260325,480,431
1016,20260325,480,453
1036,20260325,480,453
1001,20260325,480,453
1040,20260325,480,460
1031,20260325,480,465
1034,20260325,480,431
1029,20260325,480,436
1032,20260325,480,381
1022,20260325,480,434
1012,20260325,480,408
1033,20260325,480,403
1007,20260325,480,367
1015,20260325,480,478
1018,20260325,480,437
1020,20260325,480,441
1023,20260325,480,487
1002,20260325,480,455
1038,20260325,480,495
1017,20260325,480,416
1021,20260325,480,430
1039,20260325,480,479
1010,20260325,480,454
1008,20260325,480,449
1006,20260325,480,435
1003,20260325,480,409
1026,20260325,480,471
1027,20260325,480,439
1035,20260325,480,492
1025,20260325,480,454
1013,20260325,480,457
1030,20260325,480,400
1040,20260326,480,451
1037,20260326,480,464
1006,20260326,480,481
1005,20260326,480,482
1010,20260326,480,453
1004,20260326,480,418
1035,20260326,480,430
1015,20260326,480,459
1002,20260326,480,418
1036,20260326,480,458
1033,20260326,480,415
1032,20260326,480,455
1039,20260326,480,438
1024,20260326,480,436
1019,20260326,480,413
1021,20260326,480,466
1007,20260326,480,428
1038,20260326,480,437
1011,20260326,480,446
1014,20260326,480,403
1018,20260326,480,449
1026,20260326,480,482
1016,20260326,480,413
1009,20260326,480,478
1028,20260326,480,448
1003,20260326,480,416
1027,20260326,480,473
1030,20260326,480,445
1020,20260326,480,444
1034,20260326,480,459
1001,20260326,480,406
1013,20260326,480,443
1008,20260326,480,486
1017,20260326,480,448
1018,20260327,480,432
1009,20260327,480,395
1015,20260327,480,405
1001,20260327,480,413
1030,20260327,480,422
1019,20260327,480,466
1003,20260327,480,455
1022,20260327,480,485
1014,20260327,480,455
1035,20260327,480,490
1021,20260327,480,440
1013,20260327,480,459
1033,20260327,480,463
1006,20260327,480,442
1028,20260327,480,481
1031,20260327,480,474
1037,20260327,480,457
1024,20260327,480,442
1026,20260327,480,445
1023,20260327,480,404
1008,20260327,480,459
1038,20260327,480,420
1039,20260327,480,471
1004,20260327,480,369
1011,20260327,480,436
1010,20260327,480,441
1027,20260327,480,481
1032,20260327,480,468
1025,20260327,480,457
1012,20260327,480,458
1034,20260327,480,440
1040,20260327,480,494
1017,20260327,480,455
1020,20260327,480,410
1032,20260328,480,432
1014,20260328,480,444
1035,20260328,480,436
1022,20260328,480,414
1003,20260328,480,475
1018,20260328,480,425
1009,20260328,480,442
1023,20260328,480,433
1031,20260328,480,465
1004,20260328,480,380
1002,20260328,480,412
1027,20260328,480,445
1036,20260328,480,457
1001,20260328,480,472
1039,20260328,480,440
1007,20260328,480,393
1029,20260329,480,409
1013,20260329,480,444
1028,20260329,480,429
1010,20260329,480,449
1003,20260329,480,459
1023,20260329,480,473
1020,20260329,480,502
1027,20260329,480,437
1032,20260329,480,421
1036,20260329,480,457
1033,20260329,480,423
1016,20260329,480,426
1005,20260329,480,427
1007,20260329,480,473
1004,20260329,480,454
1014,20260329,480,394
1010,20260330,480,438
1004,20260330,480,462
1036,20260330,480,462
1040,20260330,480,464
1038,20260330,480,454
1015,20260330,480,444
1030,20260330,480,452
1034,20260330,480,460
1017,20260330,480,444
1002,20260330,480,468
1029,20260330,480,410
1001,20260330,480,442
1003,20260330,480,478
1013,20260330,480,408
1039,20260330,480,450
1031,20260330,480,504
1033,20260330,480,474
1007,20260330,480,472
1024,20260330,480,421
1032,20260330,480,445
1016,20260330,480,453
1014,20260330,480,438
1011,20260330,480,434
1021,20260330,480,438
1035,20260330,480,418
1009,20260330,480,411
1025,20260330,480,480
1022,20260330,480,439
1018,20260330,480,485
1026,20260330,480,428
1005,20260330,480,427
1027,20260330,480,473
1008,20260330,480,420
1023,20260330,480,420
1002,20260331,480,421
1040,20260331,480,424
1010,20260331,480,445
1018,20260331,480,385
1025,20260331,480,489
1039,20260331,480,454
1023,20260331,480,441
1033,20260331,480,467
1036,20260331,480,390
1009,20260331,480,443
1004,20260331,480,442
1021,20260331,480,445
1015,20260331,480,493
1006,20260331,480,437
1014,20260331,480,444
1022,20260331,480,439
1027,20260331,480,441
1038,20260331,480,402
1003,20260331,480,443
1031,20260331,480,477
1019,20260331,480,376
1005,20260331,480,414
1026,20260331,480,452
1034,20260331,480,476
1030,20260331,480,431
1037,20260331,480,429
1008,20260331,480,383
1007,20260331,480,401
1012,20260331,480,442
1028,20260331,480,504
1035,20260331,480,484
1016,20260331,480,460
1020,20260331,480,442
1032,20260331,480,417
1029,20260401,480,459
1034,20260401,480,439
1016,20260401,480,394
1023,20260401,480,446
1004,20260401,480,450
1011,20260401,480,489
1006,20260401,480,440
1014,20260401,480,445
1038,20260401,480,465
1037,20260401,480,464
1005,20260401,480,458
1040,20260401,480,442
1025,20260401,480,429
1019,20260401,480,409
1035,20260401,480,504
1012,20260401,480,449
1026,20260401,480,443
1013,20260401,480,441
1015,20260401,480,385
1017,20260401,480,463
1018,20260401,480,481
1024,20260401,480,442
1030,20260401,480,446
1027,20260401,480,461
1002,20260401,480,425
1010,20260401,480,465
1009,20260401,480,407
1007,20260401,480,413
1021,20260401,480,436
1039,20260401,480,442
1036,20260401,480,421
1032,20260401,480,426
1003,20260401,480,416
1028,20260401,480,448
1035,20260402,480,446
1007,20260402,480,450
1011,20260402,480,399
1032,20260402,480,482
1022,20260402,480,451
1009,20260402,480,446
1004,20260402,480,487
1040,20260402,480,417
1006,20260402,480,418
1017,20260402,480,436
1026,20260402,480,471
1018,20260402,480,435
1021,20260402,480,470
1003,20260402,480,402
1020,20260402,480,446
1019,20260402,480,449
1001,20260402,480,407
1012,20260402,480,433
1010,20260402,480,412
1016,20260402,480,450
1028,20260402,480,477
1031,20260402,480,424
1033,20260402,480,435
1025,20260402,480,475
1038,20260402,480,466
1002,20260402,480,466
1014,20260402,480,434
1008,20260402,480,385
1030,20260402,480,434
1005,20260402,480,450
1034,20260402,480,418
1023,20260402,480,482
1015,20260402,480,424
1024,20260402,480,443
1004,20260403,480,464
1023,20260403,480,392
1001,20260403,480,460
1019,20260403,480,491
1002,20260403,480,428
1021,20260403,480,452
1038,20260403,480,504
1005,20260403,480,433
1022,20260403,480,500
1040,20260403,480,412
1037,20260403,480,444
1035,20260403,480,490
1024,20260403,480,455
1033,20260403,480,417
1006,20260403,480,437
1034,20260403,480,474
1012,20260403,480,469
1020,20260403,480,454
1014,20260403,480,466
1029,20260403,480,504
1025,20260403,480,360
1010,20260403,480,464
1018,20260403,480,431
1015,20260403,480,485
1013,20260403,480,454
1003,20260403,480,381
1039,20260403,480,425
1028,20260403,480,458
1007,20260403,480,472
1026,20260403,480,481
1030,20260403,480,457
1017,20260403,480,421
1008,20260403,480,408
1031,20260403,480,468
1011,20260404,480,425
1039,20260404,480,457
1014,20260404,480,416
1012,20260404,480,423
1027,20260404,480,467
1033,20260404,480,462
1024,20260404,480,460
1017,20260404,480,480
1031,20260404,480,463
1025,20260404,480,437
1016,20260404,480,447
1008,20260404,480,504
1040,20260404,480,421
1037,20260404,480,457
1032,20260404,480,485
1023,20260404,480,498
1036,20260405,480,417
1029,20260405,480,416
1022,20260405,480,453
1027,20260405,480,423
1011,20260405,480,426
1033,20260405,480,439
1030,20260405,480,441
1016,20260405,480,467
1028,20260405,480,427
1015,20260405,480,468
1004,20260405,480,447
1021,20260405,480,436
1002,20260405,480,408
1003,20260405,480,482
1025,20260405,480,422
1006,20260405,480,464
1032,20260406,480,438
1010,20260406,480,456
1017,20260406,480,431
1023,20260406,480,425
1008,20260406,480,446
1002,20260406,480,397
1031,20260406,480,449
1013,20260406,480,450
1035,20260406,480,484
1001,20260406,480,392
1005,20260406,480,394
1014,20260406,480,388
1009,20260406,480,471
1020,20260406,480,382
1029,20260406,480,407
1028,20260406,480,488
1012,20260406,480,431
1037,20260406,480,480
1019,20260406,480,457
1015,20260406,480,469
1024,20260406,480,444
1016,20260406,480,439
1004,20260406,480,454
1026,20260406,480,415
1027,20260406,480,402
1006,20260406,480,466
1030,20260406,480,447
1011,20260406,480,446
1039,20260406,480,480
1034,20260406,480,457
1007,20260406,480,433
1022,20260406,480,405
1040,20260406,480,411
1003,20260406,480,402
1005,20260407,480,477
1007,20260407,480,423
1028,20260407,480,461
1027,20260407,480,464
1019,20260407,480,504
1016,20260407,480,421
1038,20260407,480,462
1032,20260407,480,475
1021,20260407,480,419
1026,20260407,480,423
1014,20260407,480,448
1001,20260407,480,366
1004,20260407,480,416
1020,20260407,480,396
1012,20260407,480,450
1013,20260407,480,485
1029,20260407,480,433
1011,20260407,480,418
1008,20260407,480,479
1006,20260407,480,447
1033,20260407,480,468
1015,20260407,480,418
1010,20260407,480,413
1035,20260407,480,475
1022,20260407,480,471
1017,20260407,480,392
1034,20260407,480,446
1039,20260407,480,411
1009,20260407,480,442
1037,20260407,480,446
1003,20260407,480,454
1040,20260407,480,410
1024,20260407,480,424
1018,20260407,480,483
1029,20260408,480,438
1018,20260408,480,439
1002,20260408,480,434
1010,20260408,480,454
1022,20260408,480,458
1005,20260408,480,435
1015,20260408,480,458
1017,20260408,480,424
1014,20260408,480,484
1004,20260408,480,413
1009,20260408,480,423
1016,20260408,480,425
1036,20260408,480,439
1013,20260408,480,439
1019,20260408,480,444
1011,20260408,480,430
1021,20260408,480,393
1025,20260408,480,419
1020,20260408,480,434
1006,20260408,480,434
1030,20260408,480,424
1012,20260408,480,463
1001,20260408,480,427
1031,20260408,480,473
1024,20260408,480,456
1032,20260408,480,446
1040,20260408,480,461
1027,20260408,480,415
1038,20260408,480,406
1028,20260408,480,427
1026,20260408,480,407
1008,20260408,480,504
1023,20260408,480,452
1033,20260408,480,424
1023,20260409,480,451
1002,20260409,480,438
1030,20260409,480,473
1038,20260409,480,453
1026,20260409,480,440
1034,20260409,480,434
1028,20260409,480,426
1012,20260409,480,471
1009,20260409,480,466
1003,20260409,480,450
1015,20260409,480,460
1008,20260409,480,421
1018,20260409,480,449
1039,20260409,480,379
1031,20260409,480,438
1001,20260409,480,393
1013,20260409,480,504
1010,20260409,480,412
1021,20260409,480,416
1037,20260409,480,465
1040,20260409,480,468
1017,20260409,480,398
1006,20260409,480,404
1019,20260409,480,447
1025,20260409,480,490
1016,20260409,480,504
1032,20260409,480,432
1033,20260409,480,437
1024,20260409,480,454
1004,20260409,480,483
1036,20260409,480,487
1014,20260409,480,456
1029,20260409,480,456
1007,20260409,480,455
1024,20260410,480,444
1010,20260410,480,416
1021,20260410,480,409
1012,20260410,480,450
1028,20260410,480,415
1013,20260410,480,466
1018,20260410,480,480
1040,20260410,480,412
1037,20260410,480,455
1019,20260410,480,448
1011,20260410,480,430
1007,20260410,480,469
1005,20260410,480,403
1014,20260410,480,431
1033,20260410,480,430
1020,20260410,480,436
1004,20260410,480,454
1006,20260410,480,430
1035,20260410,480,448
1003,20260410,480,504
1034,20260410,480,442
1027,20260410,480,426
1038,20260410,480,441
1026,20260410,480,434
1008,20260410,480,443
1036,20260410,480,432
1025,20260410,480,416
1002,20260410,480,472
1015,20260410,480,433
1023,20260410,480,456
1017,20260410,480,444
1022,20260410,480,411
1029,20260410,480,469
1001,20260410,480,451
1040,20260411,480,396
1013,20260411,480,424
1026,20260411,480,456
1016,20260411,480,448
1039,20260411,480,462
1018,20260411,480,437
1021,20260411,480,433
1009,20260411,480,412
1036,20260411,480,424
1011,20260411,480,435
1033,20260411,480,459
1038,20260411,480,429
1015,20260411,480,417
1020,20260411,480,461
1005,20260411,480,483
1002,20260411,480,365
1030,20260412,480,464
1027,20260412,480,429
1023,20260412,480,450
1005,20260412,480,435
1002,20260412,480,444
1013,20260412,480,434
1017,20260412,480,454
1001,20260412,480,420
1032,20260412,480,430
1035,20260412,480,423
1010,20260412,480,394
1004,20260412,480,446
1016,20260412,480,481
1015,20260412,480,464
1008,20260412,480,423
1037,20260412,480,446
1028,20260413,480,377
1019,20260413,480,407
1034,20260413,480,391
1001,20260413,480,407
1025,20260413,480,430
1038,20260413,480,443
1014,20260413,480,473
1037,20260413,480,390
1004,20260413,480,329
1024,20260413,480,427
1022,20260413,480,427
1016,20260413,480,393
1030,20260413,480,404
1031,20260413,480,469
1029,20260413,480,443
1033,20260413,480,456
1039,20260413,480,440
1002,20260413,480,424
1006,20260413,480,462
1035,20260413,480,438
1027,20260413,480,499
1011,20260413,480,448
1021,20260413,480,446
1036,20260413,480,484
1020,20260413,480,439
1032,20260413,480,413
1026,20260413,480,441
1013,20260413,480,435
1018,20260413,480,370
1005,20260413,480,504
1040,20260413,480,416
1017,20260413,480,481
1015,20260413,480,492
1010,20260413,480,445
1001,20260414,480,463
1019,20260414,480,409
1037,20260414,480,480
1018,20260414,480,407
1009,20260414,480,455
1006,20260414,480,448
1030,20260414,480,370
1024,20260414,480,406
1008,20260414,480,409
1005,20260414,480,396
1016,20260414,480,425
1015,20260414,480,453
1004,20260414,480,464
1020,20260414,480,439
1035,20260414,480,495
1028,20260414,480,422
1014,20260414,480,451
1034,20260414,480,470
1010,20260414,480,428
1022,20260414,480,485
1026,20260414,480,464
1039,20260414,480,420
1036,20260414,480,492
1040,20260414,480,412
1007,20260414,480,442
1021,20260414,480,453
1032,20260414,480,448
1013,20260414,480,481
1038,20260414,480,504
1023,20260414,480,474
1012,20260414,480,418
1025,20260414,480,474
1031,20260414,480,456
1017,20260414,480,412
1010,20260415,480,476
1017,20260415,480,425
1018,20260415,480,489
1028,20260415,480,431
1030,20260415,480,503
1031,20260415,480,428
1024,20260415,480,441
1016,20260415,480,402
1001,20260415,480,435
1019,20260415,480,453
1009,20260415,480,403
1021,20260415,480,430
1020,20260415,480,496
1022,20260415,480,415
1039,20260415,480,462
1003,20260415,480,363
1025,20260415,480,464
1006,20260415,480,474
1014,20260415,480,401
1035,20260415,480,496
1033,20260415,480,396
1029,20260415,480,392
1004,20260415,480,499
1023,20260415,480,435
1005,20260415,480,500
1011,20260415,480,487
1008,20260415,480,433
1038,20260415,480,431
1026,20260415,480,402
1012,20260415,480,429
1002,20260415,480,402
1027,20260415,480,457
1037,20260415,480,422
1034,20260415,480,462
1038,20260416,480,474
1035,20260416,480,436
1039,20260416,480,466
1034,20260416,480,427
1028,20260416,480,473
1037,20260416,480,464
1029,20260416,480,395
1027,20260416,480,447
1007,20260416,480,419
1013,20260416,480,408
1004,20260416,480,445
1011,20260416,480,428
1006,20260416,480,466
1015,20260416,480,396
1040,20260416,480,458
1024,20260416,480,438
1001,20260416,480,437
1012,20260416,480,472
1016,20260416,480,441
1009,20260416,480,400
1036,20260416,480,400
1002,20260416,480,438
1018,20260416,480,411
1031,20260416,480,441
1021,20260416,480,413
1025,20260416,480,428
1022,20260416,480,425
1033,20260416,480,436
1005,20260416,480,393
1003,20260416,480,421
1019,20260416,480,439
1008,20260416,480,486
1020,20260416,480,470
1023,20260416,480,414
1025,20260417,480,396
1037,20260417,480,465
1002,20260417,480,502
1039,20260417,480,411
1014,20260417,480,460
1029,20260417,480,430
1006,20260417,480,453
1022,20260417,480,417
1034,20260417,480,420
1032,20260417,480,476
1033,20260417,480,448
1012,20260417,480,451
1026,20260417,480,478
1016,20260417,480,477
1008,20260417,480,465
1001,20260417,480,437
1038,20260417,480,464
1013,20260417,480,460
1009,20260417,480,409
1023,20260417,480,422
1031,20260417,480,487
1040,20260417,480,419
1030,20260417,480,407
1017,20260417,480,482
1028,20260417,480,462
1019,20260417,480,428
1011,20260417,480,492
1027,20260417,480,436
1024,20260417,480,386
1010,20260417,480,467
1018,20260417,480,471
1036,20260417,480,465
1035,20260417,480,479
1021,20260417,480,438
1004,20260418,480,431
1038,20260418,480,432
1007,20260418,480,456
1013,20260418,480,478
1016,20260418,480,417
1020,20260418,480,431
1011,20260418,480,439
1026,20260418,480,447
1009,20260418,480,397
1033,20260418,480,485
1014,20260418,480,442
1018,20260418,480,453
1006,20260418,480,454
1003,20260418,480,401
1035,20260418,480,380
1005,20260418,480,449
1006,20260419,480,456
1032,20260419,480,473
1011,20260419,480,426
1020,20260419,480,487
1009,20260419,480,476
1026,20260419,480,485
1036,20260419,480,407
1037,20260419,480,434
1016,20260419,480,383
1024,20260419,480,495
1033,20260419,480,459
1022,20260419,480,455
1003,20260419,480,454
1019,20260419,480,415
1004,20260419,480,446
1012,20260419,480,441
1005,20260420,480,452
1008,20260420,480,433
1040,20260420,480,428
1001,20260420,480,459
1025,20260420,480,432
1021,20260420,480,453
1018,20260420,480,378
1032,20260420,480,448
1024,20260420,480,500
1003,20260420,480,482
1035,20260420,480,504
1023,20260420,480,441
1002,20260420,480,479
1007,20260420,480,491
1012,20260420,480,457
1034,20260420,480,451
1036,20260420,480,391
1038,20260420,480,423
1033,20260420,480,504
1028,20260420,480,427
1015,20260420,480,456
1037,20260420,480,444
1031,20260420,480,429
1004,20260420,480,449
1020,20260420,480,432
1013,20260420,480,473
1022,20260420,480,409
1026,20260420,480,445
1014,20260420,480,464
1006,20260420,480,419
1011,20260420,480,381
1010,20260420,480,437
1030,20260420,480,456
1016,20260420,480,464
1040,20260421,480,391
1014,20260421,480,455
1025,20260421,480,443
1033,20260421,480,487
1011,20260421,480,487
1028,20260421,480,399
1015,20260421,480,451
1016,20260421,480,493
1024,20260421,480,407
1009,20260421,480,416
1036,20260421,480,405
1039,20260421,480,447
1012,20260421,480,504
1019,20260421,480,458
1006,20260421,480,388
1017,20260421,480,443
1035,20260421,480,457
1008,20260421,480,451
1010,20260421,480,425
1029,20260421,480,383
1037,20260421,480,432
1018,20260421,480,464
1004,20260421,480,470
1023,20260421,480,437
1020,20260421,480,429
1027,20260421,480,490
1022,20260421,480,430
1032,20260421,480,451
1001,20260421,480,447
1021,20260421,480,449
1003,20260421,480,389
1031,20260421,480,477
1007,20260421,480,477
1002,20260421,480,406
1017,20260422,480,428
1020,20260422,480,380
1004,20260422,480,436
1027,20260422,480,408
1015,20260422,480,460
1007,20260422,480,437
1024,20260422,480,408
1036,20260422,480,486
1030,20260422,480,444
1032,20260422,480,419
1002,20260422,480,444
1019,20260422,480,494
1025,20260422,480,384
1038,20260422,480,439
1021,20260422,480,405
1006,20260422,480,428
1001,20260422,480,482
1039,20260422,480,392
1031,20260422,480,464
1013,20260422,480,439
1034,20260422,480,483
1014,20260422,480,461
1018,20260422,480,404
1010,20260422,480,450
1003,20260422,480,421
1022,20260422,480,455
1035,20260422,480,428
1009,20260422,480,467
1033,20260422,480,430
1023,20260422,480,452
